"Time (s)","Illuminance (lx)"
7.665097199E2,2.170000000E2
7.667097199E2,2.160000000E2
7.669097197E2,2.170000000E2
7.673097194E2,2.160000000E2
7.675097197E2,2.150000000E2
7.677097283E2,2.140000000E2
7.685097285E2,2.150000000E2
7.691097196E2,2.160000000E2
7.697097207E2,2.150000000E2
7.699097199E2,2.140000000E2
7.703097197E2,2.130000000E2
7.707097197E2,2.140000000E2
7.711097285E2,2.150000000E2
7.713097218E2,2.160000000E2
7.719097283E2,2.170000000E2
7.721097195E2,2.160000000E2
7.723097199E2,2.150000000E2
7.725097205E2,2.140000000E2
7.729097199E2,2.130000000E2
7.731097285E2,2.120000000E2
7.733097196E2,2.090000000E2
7.737097284E2,2.100000000E2
7.739097205E2,2.150000000E2
7.741097197E2,2.190000000E2
7.745097283E2,2.140000000E2
7.747097205E2,2.110000000E2
7.751097135E2,2.140000000E2
7.757097308E2,2.130000000E2
7.759097197E2,2.140000000E2
7.763097200E2,2.150000000E2
7.777097201E2,2.160000000E2
7.779097199E2,2.180000000E2
7.783097201E2,2.170000000E2
7.785097285E2,2.160000000E2
7.787097165E2,2.150000000E2
7.789097207E2,2.140000000E2
7.791097489E2,2.130000000E2
7.799097686E2,2.140000000E2
7.803097619E2,2.150000000E2
7.815097281E2,2.120000000E2
7.817097206E2,2.100000000E2
7.821097117E2,2.120000000E2
7.823097086E2,2.150000000E2
7.825097201E2,2.160000000E2
7.827097206E2,2.170000000E2
7.829097282E2,2.230000000E2
7.831097204E2,2.280000000E2
7.835097209E2,2.250000000E2
7.837097282E2,2.180000000E2
7.839097285E2,2.140000000E2
7.851097204E2,2.130000000E2
7.853097285E2,2.140000000E2
7.855097196E2,2.130000000E2
7.857097136E2,2.140000000E2
7.861097285E2,2.150000000E2
7.863097285E2,2.140000000E2
7.867097201E2,2.160000000E2
7.869097198E2,2.210000000E2
7.875097207E2,2.170000000E2
7.877097210E2,2.150000000E2
7.879097199E2,2.160000000E2
7.881097204E2,2.150000000E2
7.885097206E2,2.160000000E2
7.887097201E2,2.150000000E2
7.891097202E2,2.160000000E2
7.893097134E2,2.170000000E2
7.895097133E2,2.160000000E2
7.897097288E2,2.170000000E2
7.899097285E2,2.150000000E2
7.903097710E2,2.170000000E2
7.911097713E2,2.160000000E2
7.917097741E2,2.170000000E2
7.919097676E2,2.200000000E2
7.921097661E2,2.190000000E2
7.925097318E2,2.140000000E2
7.929101779E2,2.150000000E2
7.931097219E2,2.160000000E2
7.935097210E2,2.150000000E2
7.939097209E2,2.160000000E2
7.941097282E2,2.170000000E2
7.945097201E2,2.150000000E2
7.949097210E2,2.140000000E2
7.953097284E2,2.150000000E2
7.957097199E2,2.160000000E2
7.961097204E2,2.150000000E2
7.963097281E2,2.140000000E2
7.967097135E2,2.150000000E2
7.969097132E2,2.190000000E2
7.971097204E2,2.200000000E2
7.973097285E2,2.220000000E2
7.981097282E2,2.240000000E2
7.983097288E2,2.300000000E2
7.985097201E2,2.350000000E2
7.995097199E2,2.340000000E2
7.997097285E2,2.330000000E2
7.999097204E2,2.320000000E2
8.001097201E2,2.300000000E2
8.003097139E2,2.290000000E2
8.005097119E2,2.280000000E2
8.007097201E2,2.270000000E2
8.017097219E2,2.260000000E2
8.019097201E2,2.270000000E2
8.023097201E2,2.280000000E2
8.033097624E2,2.270000000E2
8.039097196E2,2.280000000E2
8.041097053E2,2.300000000E2
8.043097144E2,2.330000000E2
8.045097282E2,2.360000000E2
8.050097207E2,2.370000000E2
8.052097202E2,2.450000000E2
8.054097199E2,2.520000000E2
8.056097207E2,2.530000000E2
8.064097217E2,2.540000000E2
8.066097793E2,2.550000000E2
8.074097280E2,2.540000000E2
8.078097280E2,2.530000000E2
8.094097206E2,2.540000000E2
8.104097200E2,2.530000000E2
8.108097202E2,2.540000000E2
8.110097223E2,2.530000000E2
8.116097199E2,2.520000000E2
8.118097206E2,2.530000000E2
8.120097279E2,2.520000000E2
8.126097207E2,2.510000000E2
8.128097206E2,2.490000000E2
8.130097285E2,2.460000000E2
8.132097127E2,2.450000000E2
8.134097128E2,2.430000000E2
8.136097206E2,2.440000000E2
8.140097204E2,2.450000000E2
8.142097285E2,2.470000000E2
8.144097199E2,2.480000000E2
8.146097199E2,2.500000000E2
8.148097199E2,2.520000000E2
8.150097199E2,2.540000000E2
8.152097200E2,2.550000000E2
8.154097204E2,2.560000000E2
8.156097202E2,2.570000000E2
8.158097206E2,2.590000000E2
8.160097199E2,2.600000000E2
8.164097199E2,2.590000000E2
8.166097202E2,2.570000000E2
8.168097044E2,2.520000000E2
8.170097136E2,2.480000000E2
8.172097205E2,2.470000000E2
8.174097603E2,2.450000000E2
8.176097688E2,2.460000000E2
8.178097681E2,2.470000000E2
8.190097768E2,2.480000000E2
8.192097637E2,2.490000000E2
8.194097683E2,2.500000000E2
8.196097770E2,2.510000000E2
8.198097344E2,2.520000000E2
8.204097137E2,2.510000000E2
8.206097116E2,2.500000000E2
8.208097285E2,2.490000000E2
8.214097345E2,2.500000000E2
8.224097284E2,2.510000000E2
8.228097199E2,2.520000000E2
8.230097206E2,2.530000000E2
8.233297206E2,2.520000000E2
8.235297281E2,1.280000000E2
8.237897133E2,1.100000000E2
8.239897204E2,1.090000000E2
8.241897201E2,2.230000000E2
8.243897199E2,2.320000000E2
8.249897219E2,2.330000000E2
8.255897285E2,2.340000000E2
8.257897222E2,2.350000000E2
8.263897274E2,2.340000000E2
8.271897129E2,2.350000000E2
8.283897747E2,2.340000000E2
8.287897700E2,2.350000000E2
8.317897210E2,2.340000000E2
8.321897285E2,2.350000000E2
8.323897264E2,2.340000000E2
8.325897281E2,2.350000000E2
8.329897281E2,2.340000000E2
8.339897198E2,2.350000000E2
8.355897201E2,2.360000000E2
8.365897209E2,2.350000000E2
8.373897204E2,2.360000000E2
8.379897099E2,2.350000000E2
8.387897492E2,2.360000000E2
8.395897530E2,2.350000000E2
8.407897525E2,2.340000000E2
8.411897393E2,2.350000000E2
8.413897097E2,2.340000000E2
8.415897000E2,2.350000000E2
8.417897172E2,2.340000000E2
8.419897248E2,2.350000000E2
8.421897170E2,2.360000000E2
8.423897250E2,2.350000000E2
8.425897172E2,2.360000000E2
8.427897165E2,2.350000000E2
8.443897172E2,2.340000000E2
8.447897167E2,2.350000000E2
8.455897172E2,2.340000000E2
8.463897250E2,2.350000000E2
8.471897253E2,2.340000000E2
8.473897250E2,2.330000000E2
8.475897251E2,2.320000000E2
8.479897167E2,2.330000000E2
8.493897167E2,2.320000000E2
8.499897175E2,2.330000000E2
8.501897657E2,2.340000000E2
8.511897660E2,2.330000000E2
8.519897671E2,2.340000000E2
8.523897165E2,2.350000000E2
8.531897248E2,2.360000000E2
8.535897255E2,2.340000000E2
8.537897165E2,2.310000000E2
8.539897248E2,2.290000000E2
8.541897169E2,2.280000000E2
8.547897164E2,2.290000000E2
8.551897172E2,2.300000000E2
8.553897165E2,2.310000000E2
8.577897165E2,2.300000000E2
8.579897172E2,2.290000000E2
8.587897167E2,2.300000000E2
8.593897098E2,2.310000000E2
8.595897167E2,2.300000000E2
8.603897248E2,2.310000000E2
8.609897169E2,2.320000000E2
8.627897169E2,2.310000000E2
8.629897272E2,2.300000000E2
8.631897248E2,2.290000000E2
8.635897247E2,2.280000000E2
8.639897162E2,2.260000000E2
8.641897183E2,2.240000000E2
8.643897247E2,2.220000000E2
8.645897172E2,2.200000000E2
8.647897250E2,2.190000000E2
8.651897165E2,2.180000000E2
8.653897172E2,2.190000000E2
8.655897167E2,2.180000000E2
8.657897248E2,2.190000000E2
8.661897245E2,2.200000000E2
8.675897165E2,2.190000000E2
8.679897164E2,2.200000000E2
8.687897165E2,2.190000000E2
8.689897175E2,2.180000000E2
8.697897167E2,1.640000000E2
8.699897011E2,5.700000000E1
8.701897175E2,3.000000000E0
8.706897165E2,4.000000000E0
8.708897172E2,8.600000000E1
8.710897165E2,1.910000000E2
8.712897170E2,2.160000000E2
8.714897164E2,2.170000000E2
8.716897009E2,2.180000000E2
8.718897098E2,2.190000000E2
8.732897151E2,2.200000000E2
8.744897164E2,2.190000000E2
8.750897172E2,2.180000000E2
8.752897087E2,2.170000000E2
8.756897167E2,2.180000000E2
8.760897167E2,2.190000000E2
8.764897678E2,2.180000000E2
8.766897671E2,2.190000000E2
8.768897709E2,2.180000000E2
8.780897165E2,2.170000000E2
8.788897009E2,2.180000000E2
8.790897014E2,2.170000000E2
8.792897162E2,2.180000000E2
8.796897250E2,2.170000000E2
8.810897175E2,2.180000000E2
8.818897167E2,2.170000000E2
8.820897175E2,2.160000000E2
8.822897167E2,2.150000000E2
8.832897707E2,2.140000000E2
8.848897188E2,2.150000000E2
8.852897170E2,2.140000000E2
8.866897248E2,2.130000000E2
8.868897253E2,2.140000000E2
8.870897185E2,2.150000000E2
8.874897172E2,2.160000000E2
8.876897250E2,2.170000000E2
8.880897165E2,2.180000000E2
8.882897172E2,2.170000000E2
8.884897248E2,2.150000000E2
8.886897170E2,2.130000000E2
8.892897175E2,2.140000000E2
8.898897000E2,2.150000000E2
8.902897170E2,2.190000000E2
8.904897250E2,2.250000000E2
8.906897172E2,2.290000000E2
8.914897175E2,2.280000000E2
8.922897167E2,2.290000000E2
8.928897170E2,2.300000000E2
8.936897167E2,2.290000000E2
8.952897747E2,2.300000000E2
8.966898877E2,2.310000000E2
8.968897107E2,2.300000000E2
8.974897185E2,2.310000000E2
8.978897161E2,2.300000000E2
8.980897203E2,2.290000000E2
8.982897287E2,2.280000000E2
8.984897284E2,2.270000000E2
9.002897209E2,2.280000000E2
9.004897047E2,2.300000000E2
9.006897241E2,2.320000000E2
9.010897285E2,2.310000000E2
9.012897284E2,2.270000000E2
9.014897201E2,2.250000000E2
9.018897200E2,2.240000000E2
9.020897292E2,2.220000000E2
9.022897205E2,2.210000000E2
9.024897286E2,2.190000000E2
9.028897284E2,2.180000000E2
9.032897206E2,2.190000000E2
9.042897209E2,2.200000000E2
9.046897201E2,2.210000000E2
9.050897201E2,2.200000000E2
9.062897201E2,2.210000000E2
9.064897203E2,2.250000000E2
9.066897203E2,2.300000000E2
9.068897206E2,2.320000000E2
9.070897201E2,2.330000000E2
9.072897211E2,2.340000000E2
9.074897126E2,2.360000000E2
9.076897052E2,2.370000000E2
9.086897731E2,2.360000000E2
9.090897681E2,2.350000000E2
9.100897686E2,2.340000000E2
9.114897284E2,2.350000000E2
9.116897209E2,2.340000000E2
9.122897287E2,2.330000000E2
9.126897201E2,2.320000000E2
9.130897203E2,2.310000000E2
9.132897201E2,2.320000000E2
9.136897203E2,2.310000000E2
9.138897284E2,2.320000000E2
9.140897206E2,2.310000000E2
9.142897200E2,2.300000000E2
9.144897213E2,2.290000000E2
9.150897201E2,2.280000000E2
9.152897204E2,2.270000000E2
9.154897209E2,2.250000000E2
9.156897284E2,2.240000000E2
9.162897289E2,2.230000000E2
9.166897209E2,2.220000000E2
9.168897287E2,2.230000000E2
9.170897209E2,2.220000000E2
9.172897286E2,2.210000000E2
9.174897287E2,2.220000000E2
9.176897206E2,2.210000000E2
9.188897595E2,2.220000000E2
9.190897760E2,2.230000000E2
9.194897790E2,2.240000000E2
9.196897700E2,2.250000000E2
9.206897778E2,2.240000000E2
9.208897723E2,2.230000000E2
9.214897332E2,2.240000000E2
9.230897209E2,2.230000000E2
9.232897283E2,2.240000000E2
9.234897222E2,2.230000000E2
9.242897260E2,2.220000000E2
9.246897209E2,2.210000000E2
9.248897198E2,2.200000000E2
9.250897209E2,2.180000000E2
9.252897039E2,2.170000000E2
9.254897129E2,2.160000000E2
9.258897201E2,2.170000000E2
9.260897198E2,2.160000000E2
9.266897287E2,2.170000000E2
9.268897206E2,2.180000000E2
9.286897204E2,2.190000000E2
9.288897118E2,2.180000000E2
9.292897212E2,2.170000000E2
9.296897287E2,2.180000000E2
9.298897201E2,2.170000000E2
9.302897287E2,2.180000000E2
9.320897211E2,2.170000000E2
9.326897209E2,2.160000000E2
9.336897203E2,2.170000000E2
9.338897285E2,2.190000000E2
9.340897206E2,2.180000000E2
9.346897201E2,2.170000000E2
9.348897289E2,2.180000000E2
9.354897201E2,2.190000000E2
9.356897203E2,2.180000000E2
9.358897134E2,2.190000000E2
9.362897206E2,2.180000000E2
9.367097203E2,1.720000000E2
9.369097201E2,8.600000000E1
9.371097292E2,4.500000000E1
9.373097203E2,4.300000000E1
9.375097206E2,4.200000000E1
9.377097204E2,4.000000000E1
9.393097203E2,4.100000000E1
9.397097305E2,4.000000000E1
9.405097209E2,3.900000000E1
9.415097684E2,3.800000000E1
9.419097729E2,3.900000000E1
9.421097629E2,3.800000000E1
9.427097731E2,3.900000000E1
9.459097286E2,3.800000000E1
9.471097138E2,3.900000000E1
9.473097352E2,4.800000000E1
9.475097209E2,6.200000000E1
9.477097211E2,7.300000000E1
9.479097203E2,7.800000000E1
9.481097203E2,8.300000000E1
9.483097201E2,8.700000000E1
9.485097209E2,9.000000000E1
9.487097287E2,9.100000000E1
9.489097200E2,9.000000000E1
9.491097284E2,6.600000000E1
9.493097208E2,4.300000000E1
9.495097200E2,3.700000000E1
9.497097209E2,1.800000000E1
9.499097203E2,3.000000000E0
9.503097209E2,1.700000000E1
9.505097209E2,3.100000000E1
9.507097120E2,3.200000000E1
9.511297042E2,4.000000000E1
9.513297284E2,8.400000000E1
9.515297284E2,1.640000000E2
9.517297284E2,2.070000000E2
9.519297285E2,2.110000000E2
9.521297201E2,2.120000000E2
9.532897209E2,2.110000000E2
9.534897287E2,2.120000000E2
9.536897206E2,2.110000000E2
9.544897204E2,2.100000000E2
9.564897546E2,2.110000000E2
9.568897206E2,2.120000000E2
9.572897209E2,2.130000000E2
9.584897210E2,2.140000000E2
9.588897289E2,2.130000000E2
9.590897203E2,2.120000000E2
9.606897205E2,2.130000000E2
9.608897203E2,2.160000000E2
9.610897133E2,2.170000000E2
9.638897208E2,2.160000000E2
9.646897034E2,2.150000000E2
9.648897203E2,2.140000000E2
9.650897210E2,2.130000000E2
9.654897287E2,2.120000000E2
9.658897203E2,2.110000000E2
9.664897226E2,2.100000000E2
9.668897210E2,2.090000000E2
9.674897221E2,2.080000000E2
9.676897289E2,2.090000000E2
9.682897046E2,2.110000000E2
9.684897236E2,2.130000000E2
9.694897210E2,2.140000000E2
9.696897288E2,2.130000000E2
9.698897208E2,2.120000000E2
9.700897289E2,2.110000000E2
9.720897210E2,2.120000000E2
9.732897286E2,2.110000000E2
9.742897289E2,2.120000000E2
9.746897203E2,2.110000000E2
9.784897331E2,2.100000000E2
9.802897289E2,2.110000000E2
9.814897210E2,2.100000000E2
9.818897289E2,2.110000000E2
9.820897208E2,2.100000000E2
9.822897205E2,2.110000000E2
9.826897054E2,2.100000000E2
9.828897398E2,2.110000000E2
9.840897206E2,2.100000000E2
9.848897205E2,2.110000000E2
9.858897210E2,2.120000000E2
9.860897206E2,2.110000000E2
9.878897407E2,2.120000000E2
9.884897286E2,2.110000000E2
9.890897213E2,2.100000000E2
9.894897286E2,2.110000000E2
9.902897148E2,2.100000000E2
9.916897206E2,2.090000000E2
9.918897203E2,2.100000000E2
9.924897206E2,2.110000000E2
9.926897205E2,2.100000000E2
9.928897210E2,2.110000000E2
9.934897205E2,2.100000000E2
9.938897133E2,2.090000000E2
9.940897203E2,2.100000000E2
9.958897289E2,2.110000000E2
9.964897289E2,2.100000000E2
9.972897203E2,2.090000000E2
9.980897210E2,2.100000000E2
9.994897207E2,2.110000000E2
9.998897205E2,2.100000000E2
1.000889720E3,2.110000000E2
1.001489722E3,2.100000000E2
1.002089729E3,2.110000000E2
1.003489720E3,2.100000000E2
1.003689721E3,2.090000000E2
1.003889720E3,2.080000000E2
1.004089729E3,2.070000000E2
1.004289720E3,2.060000000E2
1.005089720E3,2.070000000E2
1.005289721E3,2.080000000E2
1.007489721E3,2.070000000E2
1.009489774E3,2.080000000E2
1.009689773E3,2.070000000E2
1.010089772E3,2.060000000E2
1.010289780E3,2.050000000E2
1.011089779E3,2.040000000E2
1.011289772E3,2.030000000E2
1.012289713E3,2.020000000E2
1.012489728E3,2.010000000E2
1.012689720E3,2.000000000E2
1.013089721E3,1.990000000E2
1.013489721E3,1.980000000E2
1.013689721E3,1.990000000E2
1.014489729E3,1.980000000E2
1.015089721E3,1.990000000E2
1.015489723E3,2.000000000E2
1.015689720E3,2.010000000E2
1.016089705E3,2.000000000E2
1.016689721E3,1.990000000E2
1.017489730E3,2.000000000E2
1.018089721E3,2.010000000E2
1.018489721E3,2.000000000E2
1.019889711E3,1.980000000E2
1.020089726E3,1.970000000E2
1.020289719E3,1.960000000E2
1.020489727E3,1.970000000E2
1.022089718E3,1.980000000E2
1.022889726E3,1.970000000E2
1.023289726E3,1.960000000E2
1.023489701E3,1.950000000E2
1.024089726E3,1.960000000E2
1.025089725E3,1.950000000E2
1.025689718E3,1.960000000E2
1.026489718E3,1.970000000E2
1.026889718E3,1.960000000E2
1.027289711E3,1.950000000E2
1.028089717E3,1.960000000E2
1.028289718E3,1.980000000E2
1.028489718E3,1.990000000E2
1.031289766E3,1.980000000E2
1.031689717E3,1.970000000E2
1.031889726E3,1.960000000E2
1.032089718E3,1.950000000E2
1.032489719E3,1.940000000E2
1.032689726E3,1.930000000E2
1.032889726E3,1.940000000E2
1.034089718E3,1.950000000E2
1.034889718E3,1.960000000E2
1.035289718E3,1.970000000E2
1.035489718E3,1.980000000E2
1.035689718E3,1.990000000E2
1.035889726E3,2.000000000E2
1.036689718E3,1.990000000E2
1.037689718E3,2.000000000E2
1.039889773E3,1.990000000E2
1.040489777E3,2.000000000E2
1.041089718E3,1.990000000E2
1.042089726E3,1.960000000E2
1.042289726E3,1.920000000E2
1.042489726E3,1.910000000E2
1.042889717E3,1.900000000E2
1.043289726E3,1.910000000E2
1.043489726E3,1.900000000E2
1.043689718E3,1.910000000E2
1.044889717E3,1.900000000E2
1.046089726E3,1.890000000E2
1.046489718E3,1.900000000E2
1.048089718E3,1.910000000E2
1.048489773E3,1.920000000E2
1.048889727E3,1.930000000E2
1.050089717E3,1.940000000E2
1.052289726E3,1.950000000E2
1.053289717E3,1.940000000E2
1.054889718E3,1.950000000E2
1.055489718E3,1.940000000E2
1.056689701E3,1.930000000E2
1.056889718E3,1.920000000E2
1.057089718E3,1.910000000E2
1.057489718E3,1.920000000E2
1.057689718E3,1.940000000E2
1.057889726E3,1.950000000E2
1.058089718E3,1.960000000E2
1.058489726E3,1.970000000E2
1.059089775E3,1.960000000E2
1.059489764E3,1.970000000E2
1.059689729E3,1.960000000E2
1.060089711E3,1.970000000E2
1.061489718E3,1.980000000E2
1.062289717E3,1.960000000E2
1.062489726E3,1.940000000E2
1.062889718E3,1.930000000E2
1.063089718E3,1.920000000E2
1.064289718E3,1.910000000E2
1.065289718E3,1.900000000E2
1.065689717E3,1.890000000E2
1.066089717E3,1.900000000E2
1.066689726E3,1.910000000E2
1.067089717E3,1.900000000E2
1.067289718E3,1.870000000E2
1.067489701E3,1.830000000E2
1.067689719E3,1.800000000E2
1.067889758E3,1.790000000E2
1.068089718E3,1.780000000E2
1.068489718E3,1.770000000E2
1.068689726E3,1.760000000E2
1.068889718E3,1.750000000E2
1.069289718E3,1.760000000E2
1.069489717E3,1.780000000E2
1.069689718E3,1.790000000E2
1.069889726E3,1.800000000E2
1.070089718E3,1.810000000E2
1.070689719E3,1.820000000E2
1.070889717E3,1.830000000E2
1.071089702E3,1.840000000E2
1.071489718E3,1.850000000E2
1.071689718E3,1.840000000E2
1.071889726E3,1.830000000E2
1.072089726E3,1.800000000E2
1.072289718E3,1.780000000E2
1.072489719E3,1.770000000E2
1.072689718E3,1.760000000E2
1.073289717E3,1.750000000E2
1.073489718E3,1.740000000E2
1.074489717E3,1.730000000E2
1.074689709E3,1.710000000E2
1.074889718E3,1.700000000E2
1.079089718E3,1.690000000E2
1.080689728E3,1.680000000E2
1.081089728E3,1.690000000E2
1.081889714E3,1.680000000E2
1.082889728E3,1.690000000E2
1.083089721E3,1.700000000E2
1.083889729E3,1.710000000E2
1.084089728E3,1.720000000E2
1.084289728E3,1.740000000E2
1.084489720E3,1.750000000E2
1.084689720E3,1.770000000E2
1.084889728E3,1.780000000E2
1.085089728E3,1.790000000E2
1.085289714E3,1.800000000E2
1.085489704E3,1.810000000E2
1.085689722E3,1.820000000E2
1.086489720E3,1.810000000E2
1.086889728E3,1.800000000E2
1.088489729E3,1.820000000E2
1.088889713E3,1.830000000E2
1.089489721E3,1.840000000E2
1.089889729E3,1.850000000E2
1.090889778E3,1.860000000E2
1.091089773E3,1.870000000E2
1.091289774E3,1.890000000E2
1.091489735E3,1.900000000E2
1.091689779E3,1.910000000E2
1.091889735E3,1.920000000E2
1.092489704E3,1.910000000E2
1.093089720E3,1.840000000E2
1.093289728E3,1.690000000E2
1.093489720E3,1.620000000E2
1.093889721E3,1.630000000E2
1.094089728E3,1.640000000E2
1.095489720E3,1.620000000E2
1.095689728E3,1.610000000E2
1.095889720E3,1.570000000E2
1.096089713E3,1.530000000E2
1.096289713E3,1.500000000E2
1.096489720E3,1.450000000E2
1.096689728E3,1.420000000E2
1.097089720E3,1.430000000E2
1.097289721E3,1.440000000E2
1.097489728E3,1.460000000E2
1.098289728E3,1.450000000E2
1.098889721E3,1.460000000E2
1.099089728E3,1.470000000E2
1.099689712E3,1.490000000E2
1.099889704E3,1.510000000E2
1.100089721E3,1.520000000E2
1.100289728E3,1.530000000E2
1.100489720E3,1.550000000E2
1.100889722E3,1.560000000E2
1.101089720E3,1.570000000E2
1.101289721E3,1.580000000E2
1.101489728E3,1.570000000E2
1.101689721E3,1.580000000E2
1.102889721E3,1.590000000E2
1.103289713E3,1.580000000E2
1.105089720E3,1.590000000E2
1.105689772E3,1.560000000E2
1.105889778E3,1.530000000E2
1.106089773E3,1.520000000E2
1.106489733E3,1.530000000E2
1.106689783E3,1.550000000E2
1.106890065E3,1.570000000E2
1.107089713E3,1.590000000E2
1.107289735E3,1.610000000E2
1.107489721E3,1.620000000E2
1.107889721E3,1.630000000E2
1.108689728E3,1.640000000E2
1.109089728E3,1.650000000E2
1.109889720E3,1.660000000E2
1.110289728E3,1.670000000E2
1.110689720E3,1.680000000E2
1.110889703E3,1.690000000E2
1.111289720E3,1.700000000E2
1.111691402E3,1.680000000E2
1.111889720E3,1.450000000E2
1.112089728E3,1.240000000E2
1.112289721E3,1.220000000E2
1.112489729E3,1.200000000E2
1.112729721E3,1.180000000E2
1.112929720E3,1.090000000E2
1.113129721E3,9.900000000E1
1.113329728E3,9.700000000E1
1.114129720E3,9.800000000E1
1.114329721E3,9.900000000E1
1.115129720E3,9.800000000E1
1.115329713E3,9.700000000E1
1.115529737E3,9.500000000E1
1.115729721E3,9.400000000E1
1.115929770E3,9.300000000E1
1.117529727E3,9.400000000E1
1.117729721E3,9.500000000E1
1.117929720E3,9.600000000E1
1.118329720E3,9.700000000E1
1.118929717E3,9.800000000E1
1.120129729E3,9.900000000E1
1.120329728E3,1.000000000E2
1.120529720E3,1.010000000E2
1.120729721E3,1.020000000E2
1.120929728E3,1.040000000E2
1.121129721E3,1.060000000E2
1.121529720E3,1.070000000E2
1.122049765E3,9.800000000E1
1.122249772E3,7.100000000E1
1.122449766E3,5.300000000E1
1.122649778E3,5.200000000E1
1.122849764E3,4.900000000E1
1.123249768E3,4.800000000E1
1.123449769E3,4.700000000E1
1.123649765E3,4.600000000E1
1.124249721E3,4.500000000E1
1.125049705E3,4.400000000E1
1.125249728E3,4.300000000E1
1.126249728E3,4.400000000E1
1.127249721E3,4.300000000E1
1.127649720E3,4.200000000E1
1.128249729E3,4.300000000E1
1.129849720E3,4.400000000E1
1.130049722E3,4.300000000E1
1.130449720E3,4.200000000E1
1.131049767E3,4.300000000E1
1.131449767E3,4.400000000E1
1.132649720E3,4.300000000E1
1.136049714E3,4.400000000E1
1.136649720E3,4.500000000E1
1.136849720E3,4.600000000E1
1.137049720E3,4.700000000E1
1.137249720E3,4.900000000E1
1.137449720E3,5.000000000E1
1.137649720E3,5.200000000E1
1.137849721E3,5.500000000E1
1.138049720E3,5.700000000E1
1.138249721E3,5.800000000E1
1.138449720E3,6.000000000E1
1.138649720E3,6.200000000E1
1.138849720E3,6.400000000E1
1.139049721E3,6.600000000E1
1.139249720E3,6.800000000E1
1.139449713E3,6.900000000E1
1.139649704E3,7.000000000E1
1.140049755E3,5.700000000E1
1.140249769E3,4.200000000E1
1.140449766E3,3.600000000E1
1.140649768E3,3.300000000E1
1.140849765E3,3.200000000E1
1.141049774E3,3.000000000E1
1.141249761E3,2.800000000E1
1.141449765E3,2.400000000E1
1.141649763E3,2.000000000E1
1.141849769E3,1.800000000E1
1.142249761E3,1.700000000E1
1.142849834E3,1.900000000E1
1.143049712E3,2.200000000E1
1.143249703E3,2.400000000E1
1.143449719E3,2.700000000E1
1.143649719E3,2.800000000E1
1.143849727E3,2.900000000E1
1.144249727E3,3.000000000E1
1.144449719E3,3.200000000E1
1.145449727E3,3.100000000E1
1.145649719E3,3.200000000E1
1.145849718E3,3.300000000E1
1.146249719E3,3.400000000E1
1.146649719E3,3.200000000E1
1.146849711E3,3.100000000E1
1.147049733E3,3.000000000E1
1.147449719E3,3.100000000E1
1.147649727E3,3.200000000E1
1.150449712E3,3.100000000E1
1.150649711E3,2.900000000E1
1.150849728E3,2.300000000E1
1.151049727E3,2.000000000E1
1.151849719E3,1.900000000E1
1.152249719E3,1.800000000E1
1.153649719E3,1.700000000E1
1.155649768E3,1.600000000E1
1.156249727E3,1.700000000E1
1.156649718E3,1.800000000E1
1.158249727E3,1.700000000E1
1.158449720E3,1.600000000E1
1.158649727E3,1.500000000E1
1.160249718E3,1.600000000E1
1.160449719E3,1.700000000E1
1.161849772E3,1.900000000E1
1.162049727E3,2.000000000E1
1.162249720E3,2.200000000E1
1.162449718E3,2.500000000E1
1.162649720E3,2.700000000E1
1.162849727E3,2.800000000E1
1.163649727E3,2.700000000E1
1.163849727E3,2.600000000E1
1.164049718E3,1.800000000E1
1.164249720E3,6.000000000E0
1.164449718E3,3.000000000E0
1.165249719E3,4.000000000E0
1.165449718E3,3.000000000E0
1.166049727E3,2.000000000E0
1.171049772E3,3.000000000E0
1.171249769E3,4.000000000E0
1.171649719E3,5.000000000E0
1.172449712E3,4.000000000E0
1.172849727E3,3.000000000E0
1.173049719E3,2.000000000E0
1.175849719E3,3.000000000E0
1.176049712E3,5.000000000E0
1.176249712E3,7.000000000E0
1.176449719E3,9.000000000E0
1.176849719E3,6.000000000E0
1.177049764E3,3.000000000E0
1.177249760E3,2.000000000E0
1.177649765E3,1.000000000E0
1.179049727E3,2.000000000E0
1.179649719E3,3.000000000E0
1.180049872E3,4.000000000E0
1.180249719E3,5.000000000E0
1.180649721E3,4.000000000E0
1.180849719E3,3.000000000E0
1.181049721E3,2.000000000E0
1.181449719E3,1.000000000E0
1.183689727E3,2.000000000E0
1.183889739E3,4.900000000E1
1.184089719E3,1.430000000E2
1.184289702E3,1.900000000E2
1.184689719E3,1.910000000E2
1.184889719E3,1.900000000E2
1.186889719E3,1.910000000E2
1.187689727E3,1.900000000E2
1.188889719E3,1.910000000E2
1.189489773E3,1.920000000E2
1.189689759E3,1.910000000E2
1.189889770E3,1.920000000E2
1.190289775E3,1.910000000E2
1.191289719E3,1.900000000E2
1.191489719E3,1.910000000E2
1.191689713E3,1.900000000E2
1.192289719E3,1.910000000E2
1.192689719E3,1.920000000E2
1.193289719E3,1.910000000E2
1.195489718E3,1.900000000E2
1.195689718E3,1.910000000E2
1.195889727E3,1.900000000E2
1.197689719E3,1.890000000E2
1.197889719E3,1.900000000E2
1.201289728E3,1.910000000E2
1.201489721E3,1.920000000E2
1.201689720E3,1.910000000E2
1.201889721E3,1.900000000E2
1.202089721E3,1.890000000E2
